match_id,player,row,pts,pts_won,first_in,aces,svc_winners,rally_winners,rally_forced,unforced,dfs
20260410-M-Monte_Carlo_Masters-QF-Alexander_Bublik-Carlos_Alcaraz,Alexander Bublik,BP,10,4,5,1,0,2,0,4,1
20260410-M-Monte_Carlo_Masters-QF-Alexander_Bublik-Carlos_Alcaraz,Carlos Alcaraz,BP,2,1,2,0,0,0,0,1,0
20260410-M-Monte_Carlo_Masters-QF-Alexander_Bublik-Carlos_Alcaraz,Alexander Bublik,GP,3,2,3,0,0,2,0,0,0
20260410-M-Monte_Carlo_Masters-QF-Alexander_Bublik-Carlos_Alcaraz,Carlos Alcaraz,GP,9,6,5,1,2,3,0,1,0
20260410-M-Monte_Carlo_Masters-QF-Alexander_Bublik-Carlos_Alcaraz,Alexander Bublik,Deuce,9,2,7,0,0,1,0,6,0
20260410-M-Monte_Carlo_Masters-QF-Alexander_Bublik-Carlos_Alcaraz,Carlos Alcaraz,Deuce,5,5,2,0,0,2,2,0,0
20260410-M-Monte_Carlo_Masters-QF-Alexander_Bublik-Carlos_Alcaraz,Alexander Bublik,STotal,22,8,15,1,0,5,0,10,1
20260410-M-Monte_Carlo_Masters-QF-Alexander_Bublik-Carlos_Alcaraz,Carlos Alcaraz,STotal,16,12,9,1,2,5,2,2,0
20260409-M-Monte_Carlo_Masters-R16-Joao_Fonseca-Matteo_Berrettini,Joao Fonseca,BP,1,0,1,0,0,0,0,0,0
20260409-M-Monte_Carlo_Masters-R16-Joao_Fonseca-Matteo_Berrettini,Matteo Berrettini,BP,6,2,2,1,0,1,0,3,0
20260409-M-Monte_Carlo_Masters-R16-Joao_Fonseca-Matteo_Berrettini,Joao Fonseca,GP,9,8,7,2,2,2,1,0,0
20260409-M-Monte_Carlo_Masters-R16-Joao_Fonseca-Matteo_Berrettini,Matteo Berrettini,GP,7,4,4,0,1,1,1,2,0
20260409-M-Monte_Carlo_Masters-R16-Joao_Fonseca-Matteo_Berrettini,Joao Fonseca,Deuce,3,2,2,0,1,1,0,1,0
20260409-M-Monte_Carlo_Masters-R16-Joao_Fonseca-Matteo_Berrettini,Matteo Berrettini,Deuce,7,4,5,1,2,0,0,1,0
20260409-M-Monte_Carlo_Masters-R16-Joao_Fonseca-Matteo_Berrettini,Joao Fonseca,STotal,13,10,10,2,3,3,1,1,0
20260409-M-Monte_Carlo_Masters-R16-Joao_Fonseca-Matteo_Berrettini,Matteo Berrettini,STotal,20,10,11,2,3,2,1,6,0
20260409-M-Monte_Carlo_Masters-R16-Hubert_Hurkacz-Valentin_Vacherot,Hubert Hurkacz,BP,8,4,3,0,1,0,1,2,1
20260409-M-Monte_Carlo_Masters-R16-Hubert_Hurkacz-Valentin_Vacherot,Valentin Vacherot,BP,13,11,11,0,4,2,1,0,0
20260409-M-Monte_Carlo_Masters-R16-Hubert_Hurkacz-Valentin_Vacherot,Hubert Hurkacz,GP,14,11,9,4,1,2,1,1,1
20260409-M-Monte_Carlo_Masters-R16-Hubert_Hurkacz-Valentin_Vacherot,Valentin Vacherot,GP,28,14,19,2,4,3,2,8,0
20260409-M-Monte_Carlo_Masters-R16-Hubert_Hurkacz-Valentin_Vacherot,Hubert Hurkacz,Deuce,10,5,5,2,0,1,1,2,0
20260409-M-Monte_Carlo_Masters-R16-Hubert_Hurkacz-Valentin_Vacherot,Valentin Vacherot,Deuce,16,10,12,0,0,3,4,2,0
20260409-M-Monte_Carlo_Masters-R16-Hubert_Hurkacz-Valentin_Vacherot,Hubert Hurkacz,STotal,32,20,17,6,2,3,3,5,2
20260409-M-Monte_Carlo_Masters-R16-Hubert_Hurkacz-Valentin_Vacherot,Valentin Vacherot,STotal,57,35,42,2,8,8,7,10,0
20260409-M-Monte_Carlo_Masters-R16-Alexander_Blockx-Alex_De_Minaur,Alexander Blockx,BP,3,1,2,0,0,1,0,1,0
20260409-M-Monte_Carlo_Masters-R16-Alexander_Blockx-Alex_De_Minaur,Alex De Minaur,BP,3,2,1,0,0,0,0,0,0
20260409-M-Monte_Carlo_Masters-R16-Alexander_Blockx-Alex_De_Minaur,Alexander Blockx,GP,13,10,8,1,2,2,1,1,0
20260409-M-Monte_Carlo_Masters-R16-Alexander_Blockx-Alex_De_Minaur,Alex De Minaur,GP,16,11,8,0,1,3,3,4,0
20260409-M-Monte_Carlo_Masters-R16-Alexander_Blockx-Alex_De_Minaur,Alexander Blockx,Deuce,8,5,3,0,1,1,0,2,0
20260409-M-Monte_Carlo_Masters-R16-Alexander_Blockx-Alex_De_Minaur,Alex De Minaur,Deuce,4,4,4,0,0,2,1,0,0
20260409-M-Monte_Carlo_Masters-R16-Alexander_Blockx-Alex_De_Minaur,Alexander Blockx,STotal,24,16,13,1,3,4,1,4,0
20260409-M-Monte_Carlo_Masters-R16-Alexander_Blockx-Alex_De_Minaur,Alex De Minaur,STotal,23,17,13,0,1,5,4,4,0
20260408-M-Monte_Carlo_Masters-R32-Valentin_Vacherot-Lorenzo_Musetti,Valentin Vacherot,BP,5,3,3,0,2,0,0,1,0
20260408-M-Monte_Carlo_Masters-R32-Valentin_Vacherot-Lorenzo_Musetti,Lorenzo Musetti,BP,9,6,9,1,0,1,2,1,0
20260408-M-Monte_Carlo_Masters-R32-Valentin_Vacherot-Lorenzo_Musetti,Valentin Vacherot,GP,13,10,10,0,3,3,0,1,0
20260408-M-Monte_Carlo_Masters-R32-Valentin_Vacherot-Lorenzo_Musetti,Lorenzo Musetti,GP,18,9,8,1,0,5,1,1,1
20260408-M-Monte_Carlo_Masters-R32-Valentin_Vacherot-Lorenzo_Musetti,Valentin Vacherot,Deuce,4,3,1,0,1,2,0,1,0
20260408-M-Monte_Carlo_Masters-R32-Valentin_Vacherot-Lorenzo_Musetti,Lorenzo Musetti,Deuce,16,10,7,0,1,3,1,3,1
20260408-M-Monte_Carlo_Masters-R32-Valentin_Vacherot-Lorenzo_Musetti,Valentin Vacherot,STotal,22,16,14,0,6,5,0,3,0
20260408-M-Monte_Carlo_Masters-R32-Valentin_Vacherot-Lorenzo_Musetti,Lorenzo Musetti,STotal,43,25,24,2,1,9,4,5,2
20260408-M-Monte_Carlo_Masters-R32-Matteo_Berrettini-Daniil_Medvedev,Matteo Berrettini,BP,2,2,1,0,1,0,0,0,0
20260408-M-Monte_Carlo_Masters-R32-Matteo_Berrettini-Daniil_Medvedev,Daniil Medvedev,BP,8,2,3,0,0,1,0,5,1
20260408-M-Monte_Carlo_Masters-R32-Matteo_Berrettini-Daniil_Medvedev,Matteo Berrettini,GP,7,6,6,0,2,2,0,0,0
20260408-M-Monte_Carlo_Masters-R32-Matteo_Berrettini-Daniil_Medvedev,Daniil Medvedev,GP,0,0,0,0,0,0,0,0,0
20260408-M-Monte_Carlo_Masters-R32-Matteo_Berrettini-Daniil_Medvedev,Matteo Berrettini,Deuce,4,2,3,0,2,0,0,2,0
20260408-M-Monte_Carlo_Masters-R32-Matteo_Berrettini-Daniil_Medvedev,Daniil Medvedev,Deuce,2,0,1,0,0,0,0,1,0
20260408-M-Monte_Carlo_Masters-R32-Matteo_Berrettini-Daniil_Medvedev,Matteo Berrettini,STotal,13,10,10,0,5,2,0,2,0
20260408-M-Monte_Carlo_Masters-R32-Matteo_Berrettini-Daniil_Medvedev,Daniil Medvedev,STotal,10,2,4,0,0,1,0,6,1
20260408-M-Monte_Carlo_Masters-R32-Hubert_Hurkacz-Fabian_Marozsan,Hubert Hurkacz,BP,0,0,0,0,0,0,0,0,0
20260408-M-Monte_Carlo_Masters-R32-Hubert_Hurkacz-Fabian_Marozsan,Fabian Marozsan,BP,8,5,5,0,0,3,1,3,0
20260408-M-Monte_Carlo_Masters-R32-Hubert_Hurkacz-Fabian_Marozsan,Hubert Hurkacz,GP,11,9,7,3,3,1,0,1,0
20260408-M-Monte_Carlo_Masters-R32-Hubert_Hurkacz-Fabian_Marozsan,Fabian Marozsan,GP,10,5,7,0,1,2,0,5,0
20260408-M-Monte_Carlo_Masters-R32-Hubert_Hurkacz-Fabian_Marozsan,Hubert Hurkacz,Deuce,4,4,3,1,1,0,0,0,0
20260408-M-Monte_Carlo_Masters-R32-Hubert_Hurkacz-Fabian_Marozsan,Fabian Marozsan,Deuce,11,8,5,0,0,3,2,3,0
20260408-M-Monte_Carlo_Masters-R32-Hubert_Hurkacz-Fabian_Marozsan,Hubert Hurkacz,STotal,15,13,10,4,4,1,0,1,0
20260408-M-Monte_Carlo_Masters-R32-Hubert_Hurkacz-Fabian_Marozsan,Fabian Marozsan,STotal,29,18,17,0,1,8,3,11,0
20260407-M-Monte_Carlo_Masters-R64-Hubert_Hurkacz-Luciano_Darderi,Hubert Hurkacz,BP,9,6,7,3,0,2,1,2,0
20260407-M-Monte_Carlo_Masters-R64-Hubert_Hurkacz-Luciano_Darderi,Luciano Darderi,BP,12,7,9,0,3,2,1,2,0
20260407-M-Monte_Carlo_Masters-R64-Hubert_Hurkacz-Luciano_Darderi,Hubert Hurkacz,GP,16,12,9,1,2,7,2,2,1
20260407-M-Monte_Carlo_Masters-R64-Hubert_Hurkacz-Luciano_Darderi,Luciano Darderi,GP,16,11,10,2,2,4,2,2,0
20260407-M-Monte_Carlo_Masters-R64-Hubert_Hurkacz-Luciano_Darderi,Hubert Hurkacz,Deuce,7,4,2,1,1,2,0,3,0
20260407-M-Monte_Carlo_Masters-R64-Hubert_Hurkacz-Luciano_Darderi,Luciano Darderi,Deuce,13,9,9,1,2,2,2,3,0
20260407-M-Monte_Carlo_Masters-R64-Hubert_Hurkacz-Luciano_Darderi,Hubert Hurkacz,STotal,32,22,18,5,3,11,3,7,1
20260407-M-Monte_Carlo_Masters-R64-Hubert_Hurkacz-Luciano_Darderi,Luciano Darderi,STotal,41,27,28,3,7,8,5,7,0
20260406-M-Wuning_CH-R32-Alexandr_Binda-Kaichi_Uchida,Alexandr Binda,BP,4,2,3,0,1,1,0,0,1
20260406-M-Wuning_CH-R32-Alexandr_Binda-Kaichi_Uchida,Kaichi Uchida,BP,0,0,0,0,0,0,0,0,0
20260406-M-Wuning_CH-R32-Alexandr_Binda-Kaichi_Uchida,Alexandr Binda,GP,13,8,7,3,2,2,0,3,0
20260406-M-Wuning_CH-R32-Alexandr_Binda-Kaichi_Uchida,Kaichi Uchida,GP,15,10,6,2,2,3,1,0,0
20260406-M-Wuning_CH-R32-Alexandr_Binda-Kaichi_Uchida,Alexandr Binda,Deuce,5,3,3,0,2,1,0,2,0
20260406-M-Wuning_CH-R32-Alexandr_Binda-Kaichi_Uchida,Kaichi Uchida,Deuce,4,4,3,1,1,1,1,0,0
20260406-M-Wuning_CH-R32-Alexandr_Binda-Kaichi_Uchida,Alexandr Binda,STotal,22,13,13,3,5,4,0,5,1
20260406-M-Wuning_CH-R32-Alexandr_Binda-Kaichi_Uchida,Kaichi Uchida,STotal,19,14,9,3,3,4,2,0,0
20260405-M-Monte_Carlo_Masters-R64-Ugo_Humbert-Moise_Kouame,Ugo Humbert,BP,10,7,7,0,4,0,1,2,1
20260405-M-Monte_Carlo_Masters-R64-Ugo_Humbert-Moise_Kouame,Moise Kouame,BP,9,4,9,0,0,0,3,3,0
20260405-M-Monte_Carlo_Masters-R64-Ugo_Humbert-Moise_Kouame,Ugo Humbert,GP,11,8,6,1,3,1,1,3,0
20260405-M-Monte_Carlo_Masters-R64-Ugo_Humbert-Moise_Kouame,Moise Kouame,GP,8,5,6,1,1,2,1,2,0
20260405-M-Monte_Carlo_Masters-R64-Ugo_Humbert-Moise_Kouame,Ugo Humbert,Deuce,13,7,8,0,2,1,1,4,1
20260405-M-Monte_Carlo_Masters-R64-Ugo_Humbert-Moise_Kouame,Moise Kouame,Deuce,5,2,2,0,1,0,0,0,1
20260405-M-Monte_Carlo_Masters-R64-Ugo_Humbert-Moise_Kouame,Ugo Humbert,STotal,34,22,21,1,9,2,3,9,2
20260405-M-Monte_Carlo_Masters-R64-Ugo_Humbert-Moise_Kouame,Moise Kouame,STotal,22,11,17,1,2,2,4,5,1
20260405-M-Monte_Carlo_Masters-R64-Tallon_Griekspoor-Gael_Monfils,Tallon Griekspoor,BP,12,6,3,0,1,1,2,4,2
20260405-M-Monte_Carlo_Masters-R64-Tallon_Griekspoor-Gael_Monfils,Gael Monfils,BP,12,9,9,2,2,0,2,1,0
20260405-M-Monte_Carlo_Masters-R64-Tallon_Griekspoor-Gael_Monfils,Tallon Griekspoor,GP,12,8,6,1,1,3,0,2,0
20260405-M-Monte_Carlo_Masters-R64-Tallon_Griekspoor-Gael_Monfils,Gael Monfils,GP,16,12,10,2,6,1,0,0,1
20260405-M-Monte_Carlo_Masters-R64-Tallon_Griekspoor-Gael_Monfils,Tallon Griekspoor,Deuce,9,6,5,0,1,3,1,2,1
20260405-M-Monte_Carlo_Masters-R64-Tallon_Griekspoor-Gael_Monfils,Gael Monfils,Deuce,14,7,7,0,3,2,1,3,1
20260405-M-Monte_Carlo_Masters-R64-Tallon_Griekspoor-Gael_Monfils,Tallon Griekspoor,STotal,33,20,14,1,3,7,3,8,3
20260405-M-Monte_Carlo_Masters-R64-Tallon_Griekspoor-Gael_Monfils,Gael Monfils,STotal,42,28,26,4,11,3,3,4,2
20260404-M-Bucharest-SF-Botic_Van_De_Zandschulp-Mariano_Navone,Botic Van De Zandschulp,BP,13,7,7,0,1,0,4,4,0
20260404-M-Bucharest-SF-Botic_Van_De_Zandschulp-Mariano_Navone,Mariano Navone,BP,14,8,12,0,0,2,2,5,0
20260404-M-Bucharest-SF-Botic_Van_De_Zandschulp-Mariano_Navone,Botic Van De Zandschulp,GP,15,12,9,0,2,4,2,2,0
20260404-M-Bucharest-SF-Botic_Van_De_Zandschulp-Mariano_Navone,Mariano Navone,GP,24,12,18,0,0,4,3,5,1
20260404-M-Bucharest-SF-Botic_Van_De_Zandschulp-Mariano_Navone,Botic Van De Zandschulp,Deuce,14,8,14,0,0,3,3,2,0
20260404-M-Bucharest-SF-Botic_Van_De_Zandschulp-Mariano_Navone,Mariano Navone,Deuce,27,15,23,0,1,0,6,4,1
20260404-M-Bucharest-SF-Botic_Van_De_Zandschulp-Mariano_Navone,Botic Van De Zandschulp,STotal,42,27,30,0,3,7,9,8,0
20260404-M-Bucharest-SF-Botic_Van_De_Zandschulp-Mariano_Navone,Mariano Navone,STotal,65,35,53,0,1,6,11,14,2
20260403-M-Bucharest-QF-Alex_Molcan-Mariano_Navone,Alex Molcan,BP,12,6,10,0,1,4,0,5,0
20260403-M-Bucharest-QF-Alex_Molcan-Mariano_Navone,Mariano Navone,BP,8,4,6,0,1,1,1,1,0
20260403-M-Bucharest-QF-Alex_Molcan-Mariano_Navone,Alex Molcan,GP,10,7,8,0,1,3,0,3,0
20260403-M-Bucharest-QF-Alex_Molcan-Mariano_Navone,Mariano Navone,GP,10,9,10,1,3,3,0,0,0
20260403-M-Bucharest-QF-Alex_Molcan-Mariano_Navone,Alex Molcan,Deuce,11,7,8,0,0,2,0,2,0
20260403-M-Bucharest-QF-Alex_Molcan-Mariano_Navone,Mariano Navone,Deuce,10,3,7,0,0,1,0,5,0
20260403-M-Bucharest-QF-Alex_Molcan-Mariano_Navone,Alex Molcan,STotal,33,20,26,0,2,9,0,10,0
20260403-M-Bucharest-QF-Alex_Molcan-Mariano_Navone,Mariano Navone,STotal,28,16,23,1,4,5,1,6,0
20260329-M-Miami_Masters-F-Jiri_Lehecka-Jannik_Sinner,Jiri Lehecka,BP,11,9,9,0,3,2,2,1,0
20260329-M-Miami_Masters-F-Jiri_Lehecka-Jannik_Sinner,Jannik Sinner,BP,3,3,3,0,3,0,0,0,0
20260329-M-Miami_Masters-F-Jiri_Lehecka-Jannik_Sinner,Jiri Lehecka,GP,14,8,10,0,2,2,0,3,0
20260329-M-Miami_Masters-F-Jiri_Lehecka-Jannik_Sinner,Jannik Sinner,GP,11,10,9,3,1,1,3,1,0
20260329-M-Miami_Masters-F-Jiri_Lehecka-Jannik_Sinner,Jiri Lehecka,Deuce,15,10,9,2,3,1,0,4,0
20260329-M-Miami_Masters-F-Jiri_Lehecka-Jannik_Sinner,Jannik Sinner,Deuce,5,5,5,3,1,1,0,0,0
20260329-M-Miami_Masters-F-Jiri_Lehecka-Jannik_Sinner,Jiri Lehecka,STotal,40,27,28,2,8,5,2,8,0
20260329-M-Miami_Masters-F-Jiri_Lehecka-Jannik_Sinner,Jannik Sinner,STotal,19,18,17,6,5,2,3,1,0
20260327-M-Miami_Masters-SF-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,BP,2,2,1,0,0,1,0,0,0
20260327-M-Miami_Masters-SF-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,BP,4,3,4,0,1,1,0,0,0
20260327-M-Miami_Masters-SF-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,GP,15,11,14,2,6,1,2,2,0
20260327-M-Miami_Masters-SF-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,GP,11,9,9,3,1,2,0,1,1
20260327-M-Miami_Masters-SF-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,Deuce,12,10,8,2,4,0,3,1,0
20260327-M-Miami_Masters-SF-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,Deuce,7,5,5,1,1,1,1,0,0
20260327-M-Miami_Masters-SF-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,STotal,29,23,23,4,10,2,5,3,0
20260327-M-Miami_Masters-SF-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,STotal,22,17,18,4,3,4,1,1,1
20260326-M-Sao_Paulo_CH-R16-Felipe_Meligeni_Alves-Jaime_Faria,Felipe Meligeni Alves,BP,16,10,13,0,3,4,2,4,0
20260326-M-Sao_Paulo_CH-R16-Felipe_Meligeni_Alves-Jaime_Faria,Jaime Faria,BP,9,6,3,0,1,1,2,1,2
20260326-M-Sao_Paulo_CH-R16-Felipe_Meligeni_Alves-Jaime_Faria,Felipe Meligeni Alves,GP,12,7,9,1,1,5,0,1,1
20260326-M-Sao_Paulo_CH-R16-Felipe_Meligeni_Alves-Jaime_Faria,Jaime Faria,GP,18,9,8,2,1,2,1,5,2
20260326-M-Sao_Paulo_CH-R16-Felipe_Meligeni_Alves-Jaime_Faria,Felipe Meligeni Alves,Deuce,17,9,9,0,3,1,3,2,1
20260326-M-Sao_Paulo_CH-R16-Felipe_Meligeni_Alves-Jaime_Faria,Jaime Faria,Deuce,17,8,8,2,4,1,0,4,1
20260326-M-Sao_Paulo_CH-R16-Felipe_Meligeni_Alves-Jaime_Faria,Felipe Meligeni Alves,STotal,45,26,31,1,7,10,5,7,2
20260326-M-Sao_Paulo_CH-R16-Felipe_Meligeni_Alves-Jaime_Faria,Jaime Faria,STotal,44,23,19,4,6,4,3,10,5
20260326-M-Miami_Masters-QF-Frances_Tiafoe-Jannik_Sinner,Frances Tiafoe,BP,7,3,4,1,0,1,0,3,0
20260326-M-Miami_Masters-QF-Frances_Tiafoe-Jannik_Sinner,Jannik Sinner,BP,0,0,0,0,0,0,0,0,0
20260326-M-Miami_Masters-QF-Frances_Tiafoe-Jannik_Sinner,Frances Tiafoe,GP,10,4,8,1,1,0,0,2,0
20260326-M-Miami_Masters-QF-Frances_Tiafoe-Jannik_Sinner,Jannik Sinner,GP,11,8,7,4,2,1,0,2,1
20260326-M-Miami_Masters-QF-Frances_Tiafoe-Jannik_Sinner,Frances Tiafoe,Deuce,6,2,3,0,0,0,1,1,1
20260326-M-Miami_Masters-QF-Frances_Tiafoe-Jannik_Sinner,Jannik Sinner,Deuce,4,4,3,0,0,2,1,0,0
20260326-M-Miami_Masters-QF-Frances_Tiafoe-Jannik_Sinner,Frances Tiafoe,STotal,23,9,15,2,1,1,1,6,1
20260326-M-Miami_Masters-QF-Frances_Tiafoe-Jannik_Sinner,Jannik Sinner,STotal,15,12,10,4,2,3,1,2,1
20260325-M-Miami_Masters-QF-Arthur_Fils-Tommy_Paul,Arthur Fils,BP,6,6,3,1,1,2,0,0,0
20260325-M-Miami_Masters-QF-Arthur_Fils-Tommy_Paul,Tommy Paul,BP,1,1,0,0,0,0,1,0,0
20260325-M-Miami_Masters-QF-Arthur_Fils-Tommy_Paul,Arthur Fils,GP,21,18,15,2,4,5,1,2,0
20260325-M-Miami_Masters-QF-Arthur_Fils-Tommy_Paul,Tommy Paul,GP,25,18,14,0,1,3,3,3,0
20260325-M-Miami_Masters-QF-Arthur_Fils-Tommy_Paul,Arthur Fils,Deuce,8,6,4,2,1,2,0,0,1
20260325-M-Miami_Masters-QF-Arthur_Fils-Tommy_Paul,Tommy Paul,Deuce,6,5,4,0,2,2,0,1,0
20260325-M-Miami_Masters-QF-Arthur_Fils-Tommy_Paul,Arthur Fils,STotal,35,30,22,5,6,9,1,2,1
20260325-M-Miami_Masters-QF-Arthur_Fils-Tommy_Paul,Tommy Paul,STotal,32,24,18,0,3,5,4,4,0
20260324-M-Miami_Masters-R16-Sebastian_Korda-Martin_Landaluce,Sebastian Korda,BP,2,0,1,0,0,0,0,1,0
20260324-M-Miami_Masters-R16-Sebastian_Korda-Martin_Landaluce,Martin Landaluce,BP,5,2,3,0,2,0,0,0,0
20260324-M-Miami_Masters-R16-Sebastian_Korda-Martin_Landaluce,Sebastian Korda,GP,20,13,10,3,3,2,1,3,1
20260324-M-Miami_Masters-R16-Sebastian_Korda-Martin_Landaluce,Martin Landaluce,GP,19,12,14,2,7,2,0,2,1
20260324-M-Miami_Masters-R16-Sebastian_Korda-Martin_Landaluce,Sebastian Korda,Deuce,5,4,4,2,1,1,0,0,1
20260324-M-Miami_Masters-R16-Sebastian_Korda-Martin_Landaluce,Martin Landaluce,Deuce,12,9,9,0,6,0,1,2,0
20260324-M-Miami_Masters-R16-Sebastian_Korda-Martin_Landaluce,Sebastian Korda,STotal,27,17,15,5,4,3,1,4,2
20260324-M-Miami_Masters-R16-Sebastian_Korda-Martin_Landaluce,Martin Landaluce,STotal,36,23,26,2,15,2,1,4,1
20260323-M-Miami_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Stefanos Tsitsipas,BP,10,4,6,0,1,1,0,5,1
20260323-M-Miami_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Arthur Fils,BP,2,2,1,0,0,2,0,0,0
20260323-M-Miami_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Stefanos Tsitsipas,GP,5,1,4,0,1,0,0,1,0
20260323-M-Miami_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Arthur Fils,GP,6,6,3,0,2,1,1,0,0
20260323-M-Miami_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Stefanos Tsitsipas,Deuce,5,3,4,0,2,1,0,2,0
20260323-M-Miami_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Arthur Fils,Deuce,2,2,2,1,1,0,0,0,0
20260323-M-Miami_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Stefanos Tsitsipas,STotal,20,8,14,0,4,2,0,8,1
20260323-M-Miami_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Arthur Fils,STotal,10,10,6,1,3,3,1,0,0
20260323-M-Miami_Masters-R32-Jakub_Mensik-Frances_Tiafoe,Jakub Mensik,BP,2,2,1,1,1,0,0,0,0
20260323-M-Miami_Masters-R32-Jakub_Mensik-Frances_Tiafoe,Frances Tiafoe,BP,5,4,5,0,1,1,0,1,0
20260323-M-Miami_Masters-R32-Jakub_Mensik-Frances_Tiafoe,Jakub Mensik,GP,20,17,16,6,4,7,0,2,0
20260323-M-Miami_Masters-R32-Jakub_Mensik-Frances_Tiafoe,Frances Tiafoe,GP,25,16,17,1,7,1,4,2,0
20260323-M-Miami_Masters-R32-Jakub_Mensik-Frances_Tiafoe,Jakub Mensik,Deuce,7,7,6,1,1,2,2,0,0
20260323-M-Miami_Masters-R32-Jakub_Mensik-Frances_Tiafoe,Frances Tiafoe,Deuce,12,9,8,0,1,3,1,0,0
20260323-M-Miami_Masters-R32-Jakub_Mensik-Frances_Tiafoe,Jakub Mensik,STotal,29,26,23,8,6,9,2,2,0
20260323-M-Miami_Masters-R32-Jakub_Mensik-Frances_Tiafoe,Frances Tiafoe,STotal,42,29,30,1,9,5,5,3,0
20260322-M-Miami_Masters-R32-Sebastian_Korda-Carlos_Alcaraz,Sebastian Korda,BP,5,3,3,1,0,0,1,1,0
20260322-M-Miami_Masters-R32-Sebastian_Korda-Carlos_Alcaraz,Carlos Alcaraz,BP,5,2,4,0,0,1,0,1,0
20260322-M-Miami_Masters-R32-Sebastian_Korda-Carlos_Alcaraz,Sebastian Korda,GP,21,14,13,4,5,2,1,3,0
20260322-M-Miami_Masters-R32-Sebastian_Korda-Carlos_Alcaraz,Carlos Alcaraz,GP,21,12,16,0,6,1,1,3,0
20260322-M-Miami_Masters-R32-Sebastian_Korda-Carlos_Alcaraz,Sebastian Korda,Deuce,17,13,13,0,4,4,3,1,0
20260322-M-Miami_Masters-R32-Sebastian_Korda-Carlos_Alcaraz,Carlos Alcaraz,Deuce,11,7,5,0,1,4,1,2,0
20260322-M-Miami_Masters-R32-Sebastian_Korda-Carlos_Alcaraz,Sebastian Korda,STotal,43,30,29,5,9,6,5,5,0
20260322-M-Miami_Masters-R32-Sebastian_Korda-Carlos_Alcaraz,Carlos Alcaraz,STotal,37,21,25,0,7,6,2,6,0
20260320-M-Miami_Masters-R64-Joao_Fonseca-Carlos_Alcaraz,Joao Fonseca,BP,5,3,4,0,0,0,1,0,0
20260320-M-Miami_Masters-R64-Joao_Fonseca-Carlos_Alcaraz,Carlos Alcaraz,BP,3,3,2,0,1,1,0,0,0
20260320-M-Miami_Masters-R64-Joao_Fonseca-Carlos_Alcaraz,Joao Fonseca,GP,15,8,8,0,2,2,2,5,0
20260320-M-Miami_Masters-R64-Joao_Fonseca-Carlos_Alcaraz,Carlos Alcaraz,GP,15,10,11,1,3,4,2,2,2
20260320-M-Miami_Masters-R64-Joao_Fonseca-Carlos_Alcaraz,Joao Fonseca,Deuce,7,5,6,1,1,2,0,1,1
20260320-M-Miami_Masters-R64-Joao_Fonseca-Carlos_Alcaraz,Carlos Alcaraz,Deuce,8,5,6,1,1,1,1,1,1
20260320-M-Miami_Masters-R64-Joao_Fonseca-Carlos_Alcaraz,Joao Fonseca,STotal,27,16,18,1,3,4,3,6,1
20260320-M-Miami_Masters-R64-Joao_Fonseca-Carlos_Alcaraz,Carlos Alcaraz,STotal,26,18,19,2,5,6,3,3,3
20260319-M-Miami_Masters-R128-Zhizhen_Zhang-Adrian_Mannarino,Zhizhen Zhang,BP,4,0,1,0,0,0,0,2,1
20260319-M-Miami_Masters-R128-Zhizhen_Zhang-Adrian_Mannarino,Adrian Mannarino,BP,2,2,2,1,0,0,1,0,0
20260319-M-Miami_Masters-R128-Zhizhen_Zhang-Adrian_Mannarino,Zhizhen Zhang,GP,8,5,5,1,3,1,0,1,0
20260319-M-Miami_Masters-R128-Zhizhen_Zhang-Adrian_Mannarino,Adrian Mannarino,GP,11,8,6,2,2,2,0,2,0
20260319-M-Miami_Masters-R128-Zhizhen_Zhang-Adrian_Mannarino,Zhizhen Zhang,Deuce,6,3,3,0,2,1,0,2,0
20260319-M-Miami_Masters-R128-Zhizhen_Zhang-Adrian_Mannarino,Adrian Mannarino,Deuce,4,4,4,1,1,2,0,0,0
20260319-M-Miami_Masters-R128-Zhizhen_Zhang-Adrian_Mannarino,Zhizhen Zhang,STotal,18,8,9,1,5,2,0,5,1
20260319-M-Miami_Masters-R128-Zhizhen_Zhang-Adrian_Mannarino,Adrian Mannarino,STotal,17,14,12,4,3,4,1,2,0
20260319-M-Miami_Masters-R128-Stefanos_Tsitsipas-Arthur_Fery,Stefanos Tsitsipas,BP,3,3,3,1,1,0,1,0,0
